Two and a Half Men - S11 - EP002,uncensored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,2,Two and a Half Men,English,Seriesepisode,HD,"Walden feels cramped in his own house, Jenny moves in with Evelyn.","يشعر والدِن بعدم الارتياح في منزله، فيما تنتقل جيني للسكن مع إيفيلين.",2003,Two and a Half Men - S11 - EP002,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111002.jpg
Two and a Half Men - S11 - EP009,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,9,Two and a Half Men,English,Seriesepisode,HD,Walden's date with a gorgeous model goes on much longer than he expected.,يستمر موعد والدِن مع عارضة أزياء لفترة أطول مما كان يتوقع.,2003,Two and a Half Men - S11 - EP009,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111009.jpg
Two and a Half Men - S11 - EP010,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,10,Two and a Half Men,English,Seriesepisode,HD,Walden helps Jenny land a date.,يساعد والدِن جيني للذهاب في موعد غرامي مع أحدهم.,2003,Two and a Half Men - S11 - EP010,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111010.jpg
Two and a Half Men - S11 - EP011,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,11,Two and a Half Men,English,Seriesepisode,HD,"Walden joins his former employee, Nicole, on a brilliant new project.","ينضم والدِن إلى موظفته السابقة نيكول، في مشروع جديد.",2003,Two and a Half Men - S11 - EP011,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111011.jpg
Two and a Half Men - S11 - EP012,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,12,Two and a Half Men,English,Seriesepisode,HD,Walden offers to help Nicole with her software project.,يتطوع والدِن بمساعدة نيكول بمشروعها الجديد.,2003,Two and a Half Men - S11 - EP012,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111012.jpg
Two and a Half Men - S11 - EP003,uncensored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,3,Two and a Half Men,English,Seriesepisode,HD,Walden and Alan think it may be time for Berta to retire.,يشعر والدِن وآلان بأن الوقت قد حان لتقاعد بيرتا.,2003,Two and a Half Men - S11 - EP003,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111003.jpg
Two and a Half Men - S11 - EP004,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,4,Two and a Half Men,English,Seriesepisode,HD,Walden starts partying with Jenny and her hot friends.,يبدأ والدِن بمرافقة جيني وصديقاتها إلى الحفلات.,2003,Two and a Half Men - S11 - EP004,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111004.jpg
Two and a Half Men - S11 - EP007,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,7,Two and a Half Men,English,Seriesepisode,HD,Walden and Alan find themselves on dates with two ideal women until Lyndsey's jealousy throws a wrench in their evening.,تؤدي غيرة لينزي لإفساد مواعيد والدِن وآلان.,2003,Two and a Half Men - S11 - EP007,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111007.jpg
Two and a Half Men - S11 - EP008,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,8,Two and a Half Men,English,Seriesepisode,HD,Larry hires a private investigator to follow Lyndsey.,يقوم لاري بتعيين محقق لمراقبة لينزي.,2003,Two and a Half Men - S11 - EP008,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111008.jpg
Two and a Half Men - S11 - EP006,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,6,Two and a Half Men,English,Seriesepisode,HD,Walden invites Lynda Carter over to his house for dinner.,يقوم والدِن بدعوة الممثلة ليندا كارتر إلى العشاء في منزله.,2003,Two and a Half Men - S11 - EP006,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111006.jpg
Two and a Half Men - S11 - EP005,uncensored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,5,Two and a Half Men,English,Seriesepisode,HD,Walden helps Jenny be more proactive in pursuing her acting career.,يحاول والدِن تشجيع جيني على متابعة شغفها بالتمثيل.,2003,Two and a Half Men - S11 - EP005,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111005.jpg
Two and a Half Men - S08 - EP006,censored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,6,Two and a Half Men,English,Seriesepisode,HD,Charlie has trouble adjusting to dating a slightly older woman.,يواجه تشارلي صعوبة في التأقلم مع مواعدة امرأة تكبره في السن.,2003,Two and a Half Men - S08 - EP006,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108006.jpg
Two and a Half Men - S08 - EP002,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,2,Two and a Half Men,English,Seriesepisode,HD,"When Lyndsey asks Alan to move in with her, Charlie will do anything to get Alan to say ""yes.""","عندما تطلب لينزي من آلان الانتقال للسكن معها، يفعل تشارلي ما بوسعه لإقناع تشارلي على القبول.",2003,Two and a Half Men - S08 - EP002,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108002.jpg
Two and a Half Men - S08 - EP003,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,3,Two and a Half Men,English,Seriesepisode,HD,Alan moves in with Lyndsey but continues to have a rendezvous with Melissa at Charlie's house.,ينتقل آلان إلى منزل لينزي لكنه يستمر بزيارة منزل تشارلي لقضاء الوقت مع ميليسا.,2003,Two and a Half Men - S08 - EP003,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108003.jpg
Two and a Half Men - S08 - EP005,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,5,Two and a Half Men,English,Seriesepisode,HD,Alan goes out on the town pretending to be Charlie.,"يجول آلان في المدينة، مدّعيا أنه هو تشارلي.",2003,Two and a Half Men - S08 - EP005,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108005.jpg
Two and a Half Men - S08 - EP004,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,4,Two and a Half Men,English,Seriesepisode,HD,Lyndsey and Eldridge move into Charlie's house after Alan burns down their home.,"بعدما تسبب آلان بحرق منزلهما، تنتقل لينزي وابنها إلى بيت تشارلي.",2003,Two and a Half Men - S08 - EP004,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108004.jpg
Two and a Half Men - S08 - EP009,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,9,Two and a Half Men,English,Seriesepisode,HD,Alan believes he's being stalked by Lyndsey's ex-husband.,"يعتقد آلان بأن زوج لينزي السابق، يقوم بملاحقته.",2003,Two and a Half Men - S08 - EP009,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108009.jpg
Two and a Half Men - S08 - EP007,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,7,Two and a Half Men,English,Seriesepisode,HD,Charlie's past comes back to bite him.,يعود ماضي تشارلي لمطاردته.,2003,Two and a Half Men - S08 - EP007,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108007.jpg
Two and a Half Men - S08 - EP010,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,10,Two and a Half Men,English,Seriesepisode,HD,"Charlie goes on a spending spree for his old fling, Courtney.",ينغمس تشارلي بفورة إنفاق مبالغ طائلة لتلبية مطالب خطيبته السابقة كورتني.,2003,Two and a Half Men - S08 - EP010,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108010.jpg
Two and a Half Men - S08 - EP012,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,12,Two and a Half Men,English,Seriesepisode,HD,"When Charlie and Courtney break up, Charlie falls into a depression.",يدخل تشارلي في دوامة الاكتئاب عندما ينفصل عن كورتني.,2003,Two and a Half Men - S08 - EP012,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108012.jpg
Two and a Half Men - S08 - EP011,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,11,Two and a Half Men,English,Seriesepisode,HD,Alan is ashamed that he can't afford to buy Lyndsey a birthday present.,يشعر آلان بالخجل عندما يدرك بأنه غير قادر على شراء هدية للينزي بمناسبة عيد ميلادها.,2003,Two and a Half Men - S08 - EP011,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108011.jpg
Two and a Half Men - S08 - EP013,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,13,Two and a Half Men,English,Seriesepisode,HD,"When Charlie and Lyndsey start becoming friendly, Alan's paranoia gets the best of him.","عندما تتوطد علاقة تشارلي بلينزي، يسيطر الذعر على آلان.",2003,Two and a Half Men - S08 - EP013,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108013.jpg
Two and a Half Men - S08 - EP008,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,8,Two and a Half Men,English,Seriesepisode,HD,"Charlie and Alan try to set up their mother with Russell, the pharmacist.",يحاول تشارلي وآلان التوفيق بين والدتهما والصيدلي راسل.,2003,Two and a Half Men - S08 - EP008,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108008.jpg
Two and a Half Men - S08 - EP014,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,14,Two and a Half Men,English,Seriesepisode,HD,Alan grows concerned when Jake and Eldridge start videotaping extremely dangerous stunts.,يتملك آلان القلق عندما يبدأ جيك وألدريدج بتصوير مقاطع فيديو لأعمال في غاية الخطورة.,2003,Two and a Half Men - S08 - EP014,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108014.jpg
Two and a Half Men - S08 - EP015,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,15,Two and a Half Men,English,Seriesepisode,HD,"In an attempt to grow his business, Alan inadvertently starts a Ponzi scheme.","في محاولة لتنمية أعماله وزيادة أرباحه، يبدأ آلان، عن غير دراية أو قصد منه، مخطط (بونزي) غير القانوني.",2003,Two and a Half Men - S08 - EP015,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108015.jpg
Two and a Half Men - S08 - EP016,uncensored version,18,Yes,English,"Two and a Half Men, S08",H264,,Two and a Half Men - S08,16,Two and a Half Men,English,Seriesepisode,HD,Rose uncovers Alan's Ponzi scheme.,تقوم روز بفضح مخطط آلان الاحتيالي.,2003,Two and a Half Men - S08 - EP016,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927108016.jpg
Two and a Half Men - S09 - EP001,censored version,18,Yes,English,"Two and a Half Men, S09",H264,,Two and a Half Men - S09,1,Two and a Half Men,English,Seriesepisode,HD,"After the death of Charlie Harper, Alan faces the reality of moving out of his brother's beach house.","بعد وفاة تشارلي هاربر، يضطر آلان لمواجهة الحقيقة المرّة ومغادرة منزل الشاطئ.",2003,Two and a Half Men - S09 - EP001,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927109001.jpg
Two and a Half Men - S09 - EP002,uncensored version,18,Yes,English,"Two and a Half Men, S09",H264,,Two and a Half Men - S09,2,Two and a Half Men,English,Seriesepisode,HD,Walden buys Charlie's house and hires Berta as his live-in housekeeper.,يقوم والدِن بشراء منزل تشارلي ويوظف بيرتا لخدمته.,2003,Two and a Half Men - S09 - EP002,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927109002.jpg
Two and a Half Men - S09 - EP004,censored version,18,Yes,English,"Two and a Half Men, S09",H264,,Two and a Half Men - S09,4,Two and a Half Men,English,Seriesepisode,HD,Walden tries to rebound from his recent separation.,يبحث والدِن عن فتاة يواعدها لكي يتمكن من نسيان علاقته السابقة التي انتهت بالانفصال.,2003,Two and a Half Men - S09 - EP004,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927109004.jpg
Two and a Half Men - S09 - EP006,censored version,18,Yes,English,"Two and a Half Men, S09",H264,,Two and a Half Men - S09,6,Two and a Half Men,English,Seriesepisode,HD,Walden receives divorce papers from Bridget.,يستلم والدِن أوراق الطلاق من بريدجيت.,2003,Two and a Half Men - S09 - EP006,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927109006.jpg
